sid,n_cand,n_keep,n_lowtissue,n_pen,frac_lowtissue,frac_keep,n_lost_cancer_tiles,max_lost_cancer,max_kept_cancer
7fa4634ab59a,136,107,29,0,0.21323529411764705,0.7867647058823529,2,4.303,9.3887
7fbd12db8dce,275,204,60,10,0.21818181818181817,0.7418181818181818,22,9.4269,70.5368
7fd7f2b3b421,163,123,39,1,0.2392638036809816,0.754601226993865,1,2.3438,47.2519
7fdda19fabed,106,71,26,9,0.24528301886792453,0.6698113207547169,10,13.6719,68.7347
7fe78b22d81b,40,23,17,0,0.425,0.575,0,0.0,0.0
800148401715,161,97,19,45,0.11801242236024845,0.6024844720496895,0,0.0,0.0
80037713c442,197,137,26,34,0.1319796954314721,0.6954314720812182,7,9.3826,64.8148
8013d514fff8,185,140,45,0,0.24324324324324326,0.7567567567567568,0,0.0,0.0
80175c7d26a0,248,214,34,0,0.13709677419354838,0.8629032258064516,9,12.4908,67.3599
8033d6e0a204,99,64,26,9,0.26262626262626265,0.6464646464646465,0,0.0,0.0
8035c40dd9e7,197,139,25,33,0.12690355329949238,0.7055837563451777,7,12.5763,71.1197
80628cfdceb8,191,141,46,4,0.24083769633507854,0.7382198952879581,9,8.2901,74.231
80645c22c26e,192,135,57,0,0.296875,0.703125,0,0.0,0.0
8065167dbab0,171,107,64,0,0.3742690058479532,0.6257309941520468,8,9.7519,57.0908
80705f120963,70,48,22,0,0.3142857142857143,0.6857142857142857,0,0.0,0.0
808b08eee6fc,162,121,41,0,0.25308641975308643,0.7469135802469136,0,0.0,0.0
80983c7885cd,211,150,25,36,0.11848341232227488,0.7109004739336493,2,2.6962,71.8353
80a9fb86cc68,162,129,33,0,0.2037037037037037,0.7962962962962963,9,5.5634,60.9848
80b57cbfbaa4,95,62,33,0,0.3473684210526316,0.6526315789473685,9,15.5014,46.9986
80b59404657a,220,160,60,0,0.2727272727272727,0.7272727272727273,0,0.0,0.0
80c676be1595,125,87,18,20,0.144,0.696,3,2.0905,59.1553
80c69b5f428d,146,114,32,0,0.2191780821917808,0.7808219178082192,0,0.0,0.0
80e3e8610588,256,185,55,16,0.21484375,0.72265625,0,0.0,0.0
80e4dd1d33d2,225,158,66,1,0.29333333333333333,0.7022222222222222,0,0.0,0.0
80f7cfb8ff20,177,133,44,0,0.24858757062146894,0.751412429378531,9,9.1675,80.2048
80fb0f7ade62,145,110,35,0,0.2413793103448276,0.7586206896551724,13,13.7711,74.0524
810146d12991,250,200,50,0,0.2,0.8,13,10.0204,80.4504
810482a949cb,96,61,29,6,0.3020833333333333,0.6354166666666666,6,13.9572,69.5007
812a1113758f,103,57,44,2,0.42718446601941745,0.5533980582524272,0,0.0,0.0
813691e100f1,133,101,32,0,0.24060150375939848,0.7593984962406015,0,0.0,0.0
8143e5473a65,188,140,38,10,0.20212765957446807,0.7446808510638298,9,8.2443,84.3903
814e03e0dabe,192,119,11,62,0.057291666666666664,0.6197916666666666,3,2.9221,57.7637
815c0f16b5b8,216,163,53,0,0.24537037037037038,0.7546296296296297,14,15.8173,83.9005
81750e90bca0,104,84,20,0,0.19230769230769232,0.8076923076923077,5,10.791,74.9313
8179b3565093,154,108,33,13,0.21428571428571427,0.7012987012987013,6,8.1543,50.2121
81862fbd04fd,178,127,51,0,0.28651685393258425,0.7134831460674157,22,9.523,77.3468
819253f1316d,142,94,48,0,0.3380281690140845,0.6619718309859155,2,2.4948,48.2391
819d52e0a776,175,131,44,0,0.25142857142857145,0.7485714285714286,6,10.5057,65.8112
81adb00db7e7,196,136,52,8,0.2653061224489796,0.6938775510204082,5,9.8831,46.9055
81b61c22e893,101,80,21,0,0.2079207920792079,0.7920792079207921,4,9.5306,55.7541
81b6b10c60f3,184,131,48,4,0.2608695652173913,0.7119565217391305,12,10.0143,55.2414
81cdd8883ff6,248,179,54,15,0.21774193548387097,0.7217741935483871,6,8.1329,66.9098
81d80ab1d978,187,146,41,0,0.2192513368983957,0.7807486631016043,7,15.6403,49.4843
81d946312f17,100,63,36,1,0.36,0.63,9,6.8008,69.3878
823097b40e8a,205,165,40,0,0.1951219512195122,0.8048780487804879,8,7.785,62.9608
824dfb4e8eb2,35,24,11,0,0.3142857142857143,0.6857142857142857,1,6.2653,44.751
825c6002ff3a,242,192,46,4,0.19008264462809918,0.7933884297520661,0,0.0,0.0
8271c1f76156,31,18,13,0,0.41935483870967744,0.5806451612903226,2,5.5466,26.7899
82896ceb2674,255,183,49,23,0.19215686274509805,0.7176470588235294,2,5.9021,50.3616
828b6eff01c7,234,172,60,2,0.2564102564102564,0.7350427350427351,0,0.0,0.0
8299e52f9a53,108,76,32,0,0.2962962962962963,0.7037037037037037,18,10.9909,72.5677
82b8e31cf5bd,183,142,41,0,0.22404371584699453,0.7759562841530054,7,11.7218,37.6221
82c289e2fb53,99,80,19,0,0.1919191919191919,0.8080808080808081,1,9.0469,53.5278
82dae0379e4a,261,205,56,0,0.21455938697318008,0.7854406130268199,15,10.0739,57.0679
82f3e320faea,96,63,33,0,0.34375,0.65625,0,0.0,0.0
82fbcd590d55,112,76,11,23,0.09821428571428571,0.6785714285714286,4,5.0247,59.8022
8302a3549f2f,235,157,20,58,0.0851063829787234,0.6680851063829787,2,6.4575,77.2156
83300a2310d4,240,196,43,1,0.17916666666666667,0.8166666666666667,11,9.0378,58.1039
8334f4fbcf2d,95,63,32,0,0.3368421052631579,0.6631578947368421,0,0.0,0.0
833808e99964,208,114,20,74,0.09615384615384616,0.5480769230769231,2,10.1669,76.1276
83388ee25283,154,115,37,2,0.24025974025974026,0.7467532467532467,20,10.4965,93.0038
835061458363,86,70,11,5,0.12790697674418605,0.813953488372093,6,10.35,63.4842
835c2db7726b,226,163,63,0,0.27876106194690264,0.7212389380530974,18,10.8582,71.846
8364aaf55439,108,83,25,0,0.23148148148148148,0.7685185185185185,2,4.1061,37.8769
83661e7cf861,147,96,42,9,0.2857142857142857,0.6530612244897959,0,0.0,0.0
836a1e6bea9f,206,156,50,0,0.24271844660194175,0.7572815533980582,19,6.8619,76.6815
839955471941,189,147,26,16,0.13756613756613756,0.7777777777777778,2,5.3207,74.3301
83b8997aa1eb,245,189,56,0,0.22857142857142856,0.7714285714285715,9,10.8475,62.3184
83c1a647fece,225,171,54,0,0.24,0.76,20,12.4466,82.0084
83cc96d7745a,141,106,35,0,0.24822695035460993,0.75177304964539,0,0.0,19.4611
83d0de668184,175,117,58,0,0.3314285714285714,0.6685714285714286,10,8.3954,55.7205
83f94c8caeae,212,148,49,15,0.23113207547169812,0.6981132075471698,10,11.5341,53.0533
83ff615957c9,247,190,56,1,0.22672064777327935,0.7692307692307693,0,0.0,0.0
8410fae68bb5,59,42,17,0,0.288135593220339,0.711864406779661,4,11.0931,81.3171
84110cd444dd,218,159,50,9,0.22935779816513763,0.7293577981651376,3,4.8492,69.7876
84135442a04a,196,156,33,7,0.1683673469387755,0.7959183673469388,12,10.289,68.1885
8423df90dddd,89,64,25,0,0.2808988764044944,0.7191011235955056,0,0.0,0.0
842f019a8604,126,63,56,7,0.4444444444444444,0.5,10,10.585,60.3943
8434a27f3a5a,155,124,31,0,0.2,0.8,11,9.5901,75.0168
84405e9c0ebe,179,154,25,0,0.13966480446927373,0.8603351955307262,10,7.6157,62.7716
846ffdd927cf,192,137,55,0,0.2864583333333333,0.7135416666666666,14,12.648,62.7808
847db624a7a9,157,111,46,0,0.2929936305732484,0.7070063694267515,0,0.0,0.0
848811eccf00,120,98,22,0,0.18333333333333332,0.8166666666666667,4,4.1321,25.3235
8488c41966af,412,317,94,1,0.22815533980582525,0.7694174757281553,18,8.1894,71.6354
848d1942cc5b,85,55,30,0,0.35294117647058826,0.6470588235294118,1,1.6876,31.8451
8495f8040d55,287,220,54,13,0.18815331010452963,0.7665505226480837,8,7.402,45.8481
84a64d55903e,250,157,60,33,0.24,0.628,10,9.9075,66.1194
84ac33bcd6d2,221,136,32,53,0.14479638009049775,0.6153846153846154,5,3.8071,90.5899
84ae5b7bd213,182,139,43,0,0.23626373626373626,0.7637362637362637,13,11.2411,55.9387
84b1bdc06545,255,184,71,0,0.2784313725490196,0.7215686274509804,7,17.1722,57.5394
84bc390199b8,152,115,33,4,0.21710526315789475,0.756578947368421,9,8.6121,93.9072
84c489d89dcb,149,111,38,0,0.2550335570469799,0.7449664429530202,9,13.8641,58.1879
84d0f286cb63,133,103,30,0,0.22556390977443608,0.7744360902255639,22,14.2609,74.1608
84ddef23ac36,215,163,51,1,0.2372093023255814,0.7581395348837209,0,0.0,0.0
84def2e319d3,227,177,43,7,0.1894273127753304,0.7797356828193832,22,12.7167,64.6606
84ea71bf97d0,126,82,39,5,0.30952380952380953,0.6507936507936508,8,8.461,59.9411
84f098dc3c4b,214,171,39,4,0.1822429906542056,0.7990654205607477,7,2.8137,44.6426
84f400518ff3,148,93,40,15,0.2702702702702703,0.6283783783783784,0,0.0,0.0
85023ba8cc7f,264,186,73,5,0.2765151515151515,0.7045454545454546,0,0.0,0.0
850b9fffc697,42,29,10,3,0.23809523809523808,0.6904761904761905,0,0.0,0.0
8520e95c4909,194,144,50,0,0.25773195876288657,0.7422680412371134,0,0.0,0.0
853e2ccb308b,116,79,37,0,0.31896551724137934,0.6810344827586207,25,13.6093,75.0259
8546b73cb149,167,126,41,0,0.24550898203592814,0.7544910179640718,8,4.5563,57.2159
85476f0cdde5,99,81,18,0,0.18181818181818182,0.8181818181818182,7,7.1808,84.2407
85498a995584,239,197,21,21,0.08786610878661087,0.8242677824267782,3,4.1458,56.2378
855256cd7062,211,167,44,0,0.20853080568720378,0.7914691943127962,18,15.1764,75.9216
85537a74e187,255,200,51,4,0.2,0.7843137254901961,17,12.2147,61.0687
85625c85e373,219,169,50,0,0.228310502283105,0.771689497716895,16,11.3571,69.3207
85696dd6d6be,51,40,9,2,0.17647058823529413,0.7843137254901961,3,6.6864,51.77
8582b59b4163,66,44,22,0,0.3333333333333333,0.6666666666666666,1,2.5833,46.7484
85874a84d6fd,204,143,47,14,0.23039215686274508,0.7009803921568627,10,15.2374,58.786
858f5e5afdc1,212,175,37,0,0.17452830188679244,0.8254716981132075,10,7.7896,70.9412
8596a2f7e68a,166,137,29,0,0.1746987951807229,0.8253012048192772,8,4.8233,31.8741
85b2c32f1682,236,193,43,0,0.18220338983050846,0.8177966101694916,9,12.4893,57.843
85b31dab1e99,41,30,11,0,0.2682926829268293,0.7317073170731707,6,7.5775,74.704
85b43e64b68f,147,104,43,0,0.2925170068027211,0.7074829931972789,0,0.0,0.0
85b7018a9e52,307,226,80,1,0.26058631921824105,0.7361563517915309,0,0.0,0.0
85b7b5e97f05,144,99,45,0,0.3125,0.6875,11,11.9919,59.2163
85e36b2e9201,228,145,37,45,0.16228070175438597,0.6359649122807017,2,3.3752,59.9731
85ec340020fb,106,83,23,0,0.2169811320754717,0.7830188679245284,10,11.3358,67.0074
85fb392d25b2,205,153,52,0,0.25365853658536586,0.7463414634146341,0,0.0,0.0
8605810b8ba1,231,174,30,27,0.12987012987012986,0.7532467532467533,8,10.7086,94.6945
8634ef0b80d1,242,175,67,0,0.2768595041322314,0.7231404958677686,0,0.0,0.0
864442925e04,29,20,9,0,0.3103448275862069,0.6896551724137931,0,0.0,0.0
8647686bb5a9,160,114,37,9,0.23125,0.7125,9,10.3043,56.7856
8654f1e5bde9,82,47,22,13,0.2682926829268293,0.573170731707317,4,4.9164,39.7354
865f64d01313,162,116,46,0,0.2839506172839506,0.7160493827160493,15,8.4229,64.949
86756422e5a9,111,68,30,13,0.2702702702702703,0.6126126126126126,0,0.0,28.5095
8679a305ae1c,243,199,44,0,0.18106995884773663,0.8189300411522634,1,4.2389,68.5928
867b4fa9b0b2,156,108,31,17,0.1987179487179487,0.6923076923076923,7,18.5028,73.8663
867bf41f6098,260,203,42,15,0.16153846153846155,0.7807692307692308,4,5.9616,66.8655
867e8aabc946,251,194,54,3,0.2151394422310757,0.7729083665338645,5,4.8981,60.1791
8690e050e07c,153,113,32,4,0.20915032679738563,0.738562091503268,7,9.7305,68.9835
8692eb523165,216,151,55,10,0.25462962962962965,0.6990740740740741,29,18.634,72.8622
86983b5439f4,281,223,58,0,0.20640569395017794,0.7935943060498221,14,6.3324,42.099
86a2e973602e,232,179,53,0,0.22844827586206898,0.771551724137931,8,5.1865,57.5165
86ac44c7c69c,164,106,54,4,0.32926829268292684,0.6463414634146342,0,0.0,0.0
86c1e0a1ff57,143,104,16,23,0.11188811188811189,0.7272727272727273,0,0.0,61.6806
86ceb5f49a8c,193,126,32,35,0.16580310880829016,0.6528497409326425,3,2.301,71.4233
86d1fcf77096,161,126,35,0,0.21739130434782608,0.782608695652174,4,3.8116,65.4724
86d4621be3de,213,155,36,22,0.16901408450704225,0.7276995305164319,9,17.6315,62.5534
86d82664f0e6,344,268,76,0,0.22093023255813954,0.7790697674418605,14,14.5615,89.83
86e8d69d1493,207,158,48,1,0.2318840579710145,0.7632850241545893,21,14.4348,85.3668
86f0a558cecd,45,27,18,0,0.4,0.6,0,0.0,0.0
86fad088e106,213,141,72,0,0.3380281690140845,0.6619718309859155,0,0.0,0.0
86ffb5b169bb,181,116,28,37,0.15469613259668508,0.6408839779005525,15,8.7097,64.5676
87099c282414,230,164,33,33,0.14347826086956522,0.7130434782608696,12,10.2478,92.8009
871e9ccf18d4,234,174,56,4,0.23931623931623933,0.7435897435897436,0,0.0,0.0
872d17b9bec7,85,58,21,6,0.24705882352941178,0.6823529411764706,11,10.3195,49.3652
872dc7b2f626,177,136,41,0,0.23163841807909605,0.768361581920904,9,12.5626,76.1246
874023604daa,143,115,26,2,0.18181818181818182,0.8041958041958042,14,6.282,67.8467
8751f19f273f,108,77,31,0,0.28703703703703703,0.7129629629629629,8,12.7777,66.4398
87564cf996f2,107,80,19,8,0.17757009345794392,0.7476635514018691,8,14.1739,76.7181
87667e72b7fa,211,159,52,0,0.24644549763033174,0.7535545023696683,0,0.0,0.0
87668b74a71c,102,69,32,0,0.3137254901960784,0.6764705882352942,8,6.6376,43.9774
876d25db23f2,205,160,45,0,0.21951219512195122,0.7804878048780488,24,13.0219,80.6564
877b69359277,128,93,35,0,0.2734375,0.7265625,23,12.6984,58.9203
878be7ee5bdd,97,75,17,5,0.17525773195876287,0.7731958762886598,0,0.0,0.0
878e0b1bbfa2,192,144,48,0,0.25,0.75,4,12.4893,61.6623
8794d36a3038,130,89,41,0,0.3153846153846154,0.6846153846153846,9,8.1528,54.9316
87a1d44e2170,208,173,35,0,0.16826923076923078,0.8317307692307693,23,10.3485,69.87
87a463cb0b4d,145,119,26,0,0.1793103448275862,0.8206896551724138,1,5.2429,52.6703
87bbc9137ece,144,87,23,34,0.1597222222222222,0.6041666666666666,0,0.0,0.0
87c150feed1c,275,174,87,14,0.31636363636363635,0.6327272727272727,7,10.1395,58.2657
87c2116787ff,208,162,46,0,0.22115384615384615,0.7788461538461539,9,11.0321,60.2005
87c639ec5365,202,152,50,0,0.24752475247524752,0.7524752475247525,19,11.3907,77.6428
87cce4cbe318,197,147,43,7,0.2182741116751269,0.7461928934010152,2,4.5593,49.295
87e53ffce13c,174,126,38,10,0.21839080459770116,0.7241379310344828,9,10.025,63.6108
87ead124230c,152,97,55,0,0.3618421052631579,0.6381578947368421,8,7.0831,45.1675
87ebd3322722,39,26,13,0,0.3333333333333333,0.6666666666666666,3,5.6076,39.4089
87edb3eb0b79,96,67,29,0,0.3020833333333333,0.6979166666666666,0,0.0,0.0
87f54ef4d144,254,184,54,16,0.2125984251968504,0.7244094488188977,15,12.5198,70.5322
87fe5740deb9,165,117,48,0,0.2909090909090909,0.7090909090909091,0,0.0,0.0
880a1fc64038,149,106,27,16,0.18120805369127516,0.7114093959731543,7,6.4026,78.5172
8826e4b9c231,291,218,73,0,0.2508591065292096,0.7491408934707904,14,6.9977,63.1546
88281522d27e,156,113,31,12,0.1987179487179487,0.7243589743589743,9,9.7092,79.8294
8835fd0dded2,125,86,39,0,0.312,0.688,0,0.0,0.0
883da8599360,149,113,36,0,0.24161073825503357,0.7583892617449665,17,13.4796,72.435
8845e2a5497b,213,164,49,0,0.2300469483568075,0.7699530516431925,13,9.1751,63.5361
88591e92de81,153,106,47,0,0.30718954248366015,0.6928104575163399,0,0.0,0.0
886682be4f83,21,10,11,0,0.5238095238095238,0.47619047619047616,0,0.0,0.0
886f91a0a9f9,239,186,51,2,0.21338912133891214,0.7782426778242678,17,11.203,70.7687
887d935886b4,186,137,41,8,0.22043010752688172,0.7365591397849462,11,9.7855,73.0042
889806fafef9,94,71,23,0,0.24468085106382978,0.7553191489361702,9,11.4899,61.499
88bde4c99e9d,212,160,52,0,0.24528301886792453,0.7547169811320755,15,8.7311,66.0629
88e65e1d7168,16,11,5,0,0.3125,0.6875,4,17.3462,84.8495
88e8c1a2565d,294,220,74,0,0.25170068027210885,0.7482993197278912,1,4.4846,35.6293
88ef695f58a5,114,82,32,0,0.2807017543859649,0.7192982456140351,0,0.0,0.0
88fb00fabc97,202,146,56,0,0.27722772277227725,0.7227722772277227,19,9.021,75.7843
88fcb6de1ead,209,164,45,0,0.215311004784689,0.784688995215311,5,6.691,50.7065
890d0c582d76,160,113,47,0,0.29375,0.70625,0,0.0,0.0
89312c1f707d,120,92,28,0,0.23333333333333334,0.7666666666666667,0,0.0,44.8166
8948231e2270,91,72,19,0,0.2087912087912088,0.7912087912087912,9,11.7752,49.9527
8966778378ac,137,102,24,11,0.17518248175182483,0.7445255474452555,1,1.9043,30.8655
896ffc56e018,168,125,38,5,0.2261904761904762,0.7440476190476191,0,0.0,38.9145
897ba1f3a786,73,57,16,0,0.2191780821917808,0.7808219178082192,8,9.5779,42.0258
898285bbfe20,173,119,54,0,0.31213872832369943,0.6878612716763006,16,13.0417,81.015
898c2d26d408,152,98,29,23,0.19078947368421054,0.6447368421052632,7,4.8416,53.476
89912d7c7ffb,80,57,21,2,0.2625,0.7125,0,0.0,0.0
899208b5b6d4,97,53,44,0,0.4536082474226804,0.5463917525773195,15,16.9067,58.8654
89a8c3dacb90,168,119,45,4,0.26785714285714285,0.7083333333333334,7,2.3193,32.7103
89afbbdd7813,342,270,72,0,0.21052631578947367,0.7894736842105263,14,18.2785,77.4277
89b546943efa,183,127,36,20,0.19672131147540983,0.6939890710382514,3,4.599,48.1018
89b62c165838,149,114,35,0,0.2348993288590604,0.7651006711409396,11,9.5047,62.7594
89ce8e0a494d,276,200,76,0,0.2753623188405797,0.7246376811594203,13,11.4807,63.8443
89d67babd435,167,122,45,0,0.2694610778443114,0.7305389221556886,16,9.2499,57.0877
89d9673df0de,350,186,73,91,0.20857142857142857,0.5314285714285715,5,4.9927,73.0392
89f418346fc4,166,125,38,3,0.2289156626506024,0.7530120481927711,12,9.108,62.9135
89f8bfd1bbef,211,180,28,3,0.13270142180094788,0.8530805687203792,15,10.0616,86.3022
89fbdb6764c1,189,133,55,1,0.291005291005291,0.7037037037037037,0,0.0,0.0
8a1520420384,104,55,11,38,0.10576923076923077,0.5288461538461539,4,8.4198,78.9108
8a15e39a80cc,116,79,37,0,0.31896551724137934,0.6810344827586207,8,8.8608,60.8994
8a1deb06940a,167,125,42,0,0.25149700598802394,0.7485029940119761,15,12.6495,68.3334
8a21fc0aed2f,192,149,31,12,0.16145833333333334,0.7760416666666666,3,7.3547,49.1028
8a31a42bb904,353,233,21,99,0.059490084985835696,0.660056657223796,7,8.2596,92.4454
8a3232e8b3b2,159,113,42,4,0.2641509433962264,0.710691823899371,15,11.9919,72.0291
8a327e4efafb,114,85,29,0,0.2543859649122807,0.7456140350877193,13,9.6359,59.9518
8a415b0e9748,278,222,56,0,0.2014388489208633,0.7985611510791367,13,10.0632,64.325
8aa35680beee,207,155,52,0,0.25120772946859904,0.748792270531401,0,0.0,0.0
8aaec063e9dd,195,143,52,0,0.26666666666666666,0.7333333333333333,0,0.0,0.0
8ad12c317928,56,35,21,0,0.375,0.625,0,0.0,0.0
8adde008fe7f,268,210,57,1,0.2126865671641791,0.7835820895522388,12,12.3627,57.5058
8ae069858aec,182,126,52,4,0.2857142857142857,0.6923076923076923,14,10.1578,72.4518
8aeccaf12d31,192,132,46,14,0.23958333333333334,0.6875,0,0.0,0.0
8af54c71033c,135,103,32,0,0.23703703703703705,0.762962962962963,1,1.9928,44.0994
8b0f143a3425,88,66,22,0,0.25,0.75,4,11.5875,82.6767
8b11184f09d4,133,94,39,0,0.2932330827067669,0.706766917293233,15,16.0187,83.6746
8b126306391f,151,123,28,0,0.18543046357615894,0.8145695364238411,5,12.677,86.7401
8b1293493098,226,147,20,59,0.08849557522123894,0.6504424778761062,3,5.9021,79.6066
8b1498de9e48,36,22,14,0,0.3888888888888889,0.6111111111111112,8,9.0439,32.486
8b175b733c6b,130,92,38,0,0.2923076923076923,0.7076923076923077,17,17.1738,85.7681
8b19e141c174,119,93,26,0,0.2184873949579832,0.7815126050420168,6,5.7541,46.2814
8b301972309a,166,126,40,0,0.24096385542168675,0.7590361445783133,4,9.1614,46.6324
8b36508994d1,224,171,53,0,0.23660714285714285,0.7633928571428571,4,7.7469,51.8433
8b44ccec7265,75,53,22,0,0.29333333333333333,0.7066666666666667,4,8.0002,37.3306
8b45517c6411,141,107,34,0,0.24113475177304963,0.7588652482269503,10,13.6414,77.7557
8b48c767af9b,205,145,57,3,0.2780487804878049,0.7073170731707317,0,0.0,45.5231
8b6bc283a0d3,119,85,34,0,0.2857142857142857,0.7142857142857143,0,0.0,0.0
8b8338194dd8,100,69,26,5,0.26,0.69,0,0.0,0.0
8b90a3312d9f,200,135,23,42,0.115,0.675,0,0.0,54.0924
8bc819037a6a,217,164,52,1,0.23963133640552994,0.7557603686635944,0,0.0,0.0
8bf80024b1a7,121,87,34,0,0.2809917355371901,0.71900826446281,0,0.0,31.1508
8bfc4eb8d494,169,116,53,0,0.3136094674556213,0.6863905325443787,19,12.8052,73.4085
8c2de4d3ad43,216,163,52,1,0.24074074074074073,0.7546296296296297,0,0.0,0.0
8c5b4130d7ad,258,193,65,0,0.25193798449612403,0.748062015503876,11,11.1633,82.7255
8c5c7ff38873,110,80,26,4,0.23636363636363636,0.7272727272727273,6,7.4661,70.3262
8c64bb74f16d,215,156,56,3,0.26046511627906976,0.7255813953488373,5,8.8531,41.6916
8c72125b59c8,161,104,57,0,0.35403726708074534,0.6459627329192547,14,13.1836,92.5171
8c8089988706,154,90,36,28,0.23376623376623376,0.5844155844155844,5,15.6464,48.6542
8c85b3c695c3,242,184,58,0,0.2396694214876033,0.7603305785123967,15,10.8459,63.4033
8c8fc85ded58,139,119,20,0,0.14388489208633093,0.8561151079136691,6,15.6891,70.4514
8ca4eea53dab,91,68,23,0,0.25274725274725274,0.7472527472527473,2,8.3527,49.8199
8cbc1d87857d,196,157,39,0,0.1989795918367347,0.8010204081632653,4,2.7542,54.1336
8cc5179031eb,128,92,36,0,0.28125,0.71875,1,1.3275,44.4122
8ccc9a1d1dd3,103,69,24,10,0.23300970873786409,0.6699029126213593,0,0.0,30.2383
8cd17fa38b5f,130,94,36,0,0.27692307692307694,0.7230769230769231,7,5.1804,64.3234
8ce7e69e2559,213,166,47,0,0.22065727699530516,0.7793427230046949,6,13.0997,45.2744
8ced08fd9840,271,176,61,34,0.22509225092250923,0.6494464944649446,18,13.382,87.9669
8cee5821fbe1,154,114,40,0,0.2597402597402597,0.7402597402597403,12,11.1938,65.4602
8cf19589a198,189,139,26,24,0.13756613756613756,0.7354497354497355,13,14.3967,67.5766
8d023fab6d98,185,143,36,6,0.1945945945945946,0.772972972972973,3,6.6788,64.2593
8d042c218851,295,178,87,29,0.29491525423728815,0.6033898305084746,16,8.1741,57.6157
8d2b245c0b16,119,87,32,0,0.2689075630252101,0.7310924369747899,4,16.1758,39.064
8d2d81395c6a,203,153,49,1,0.2413793103448276,0.7536945812807881,8,9.4757,66.0797
8d46a2e2abae,166,120,41,5,0.2469879518072289,0.7228915662650602,6,4.0787,48.0209
8d4d03f080d4,255,139,7,109,0.027450980392156862,0.5450980392156862,0,0.0,47.4365
8d5860e10e09,19,10,7,2,0.3684210526315789,0.5263157894736842,6,15.8249,87.2101
8d58a0c1160a,244,121,30,93,0.12295081967213115,0.4959016393442623,0,0.0,0.0
8d591bbdb850,173,124,25,24,0.14450867052023122,0.7167630057803468,3,1.622,55.8716
8d69850040ca,178,129,49,0,0.2752808988764045,0.7247191011235955,0,0.0,0.0
8d90013d5278,102,49,21,32,0.20588235294117646,0.4803921568627451,3,3.5751,44.0903
8d9bf04e714c,118,72,12,34,0.1016949152542373,0.6101694915254238,1,2.1835,59.2911
