id_a,id_b,cos,rank_a_to_b,rank_b_to_a,best_rank,mutual_top3,isup,split_a,split_b,cross_split,group_a,group_b,verdict
b289df6139ddbf04d953c2c01ec60405,cab3d02d82d55997dfabc99e84516de7,0.9674,3,54,3,False,1,train,train,False,622,1298,
10d3ed411fb2f2e829fd5574e76160cc,84135442a04a1324138d1df78ed185d3,0.9673,3,3,3,True,2,train,train,False,229,1084,
3153fb3c7de0d4451a51d7899b9107dc,8b45517c6411802b7f978e32cf741a33,0.9673,3,2,2,True,4,train,train,False,639,368,
0dccbb58add854759951038d5ee736ab,390b6c326276221cb3659d2132fb7d3e,0.9673,32,3,3,False,1,train,train,False,1429,1254,
3d4cb6729fd4c519f65029c56605aca3,f64bc2a754fc8d937ef7f307f381c9ef,0.9673,2,11,2,False,3,train,train,False,324,1341,
487dd5dc98d2980278b5be229dd56e60,872dc7b2f6261284df1088e4ef2f8256,0.9673,2,15,2,False,3,train,train,False,145,341,
598d897fefcc795632c3a0323dfcfe3d,a4f80816b9e11c4ac2ce7ffc2a526cd5,0.9673,2,3,2,True,3,train,train,False,430,509,
29cf9fd036abf9bb241580d247b39b1b,8d46a2e2abae5735ae3334c0b0fe8c34,0.9673,7,3,3,False,1,train,train,False,357,53,
36e1858ce9463be49695c4517cc3855c,bc79710a91205883cbaf384d689b87d7,0.9673,4,3,3,False,1,train,train,False,694,709,
134160267beeb22f782f92b728cc5abd,f90b38ef792d1763de8a25d33fdff1cc,0.9673,13,3,3,False,1,train,train,False,500,1380,
0d66a26a030e95c9de2173b476029b23,287288c13cab7312a9ced8268cad03ef,0.9672,11,2,2,False,1,train,train,False,1254,98,
6b1d4be55542e687bcfdc4d91b4078b5,765ac70e1d7527d06ecb6f5b7fb2247a,0.9672,2,10,2,False,0,train,train,False,215,1385,
3c4ae78a64e6f263d159a9fac556ec7b,753743ff6e00c61a67516723909f71d7,0.9672,10,3,3,False,0,val,val,False,186,1176,
9cc90be7db3d19f91f43a903142d5bfb,e64598d6884499b44b9bc615912f4f0e,0.9672,2,2,2,True,3,train,train,False,838,1138,
577a95c3a3a0fb362b7282fdf9311015,a54c950714ffed6411b859ac44766467,0.9672,4,3,3,False,5,train,train,False,135,548,
b604630290e6316c1cbc586733ed08c1,e9b16b6a3206f9a26acfb6fbeeab0458,0.9672,12,3,3,False,0,train,train,False,1202,1183,
5b439c3bf2ed699b136dc5ca939873bc,b9445f54b56479caf17cc14534d4ff79,0.9671,3,4,3,False,5,train,train,False,151,677,
e89fd05c02c2297653d93f9bdaa71961,ebc0cf09e9f77d222af0b8015c409a01,0.9671,46,3,3,False,1,train,train,False,1170,1209,
2a484c7522f0a5e3a41654eb2c452fd8,40f53e192b5ef10af5d9f176cb1705bc,0.967,3,4,3,False,3,train,train,False,1094,124,
374d5401159d9bf39ce20b395d82c0b4,e0d6698a658131c2240e15cf4f40efa1,0.967,2,25,2,False,0,train,train,False,581,1076,
59f2e4a9a209e933826447819f890aec,7788ddca67e3faf4da246eacc60675a3,0.967,2,23,2,False,0,train,train,False,906,636,
381d70c821fce9d79032bc113f10ec43,8cbc1d87857d1bc3eac98e09b7e10a3d,0.967,4,2,2,False,3,train,train,False,1276,997,
a5694e9a3cdc76a58c9ad784e909abcf,c4a30ab614d7d3e37e99434341191331,0.967,4,2,2,False,4,train,train,False,664,794,
ab17f187d0cf1522c838108906131162,f0a73ffe7d71950702ebd0ef7efa86cb,0.967,31,2,2,False,0,train,train,False,1132,1273,
ab106ca32e9155aa7e68eabef8e2ed59,f94a2f497ba431ae01c0d557d8c2a78f,0.967,45,3,3,False,0,train,train,False,560,1384,
0981f547380ba7b05772f3e5685b1beb,db8ff1904b4dbb6dced48061856d9849,0.9669,3,92,3,False,1,train,train,False,384,1010,
2fb988029403766a9fe962f57cefe124,f4303e98492beeae556655fdffe44d79,0.9669,2,2,2,True,3,train,train,False,973,1311,
2fe856ea963cd9d023f693db12fe696e,9f8dfe7b06ca41af4fa89f7deaf3b050,0.9669,2,5,2,False,0,train,train,False,712,1252,
374d5401159d9bf39ce20b395d82c0b4,cae520ae95d1e52de8b6df570d995a11,0.9669,3,31,3,False,0,train,train,False,581,1076,
3bdd92d91566a9719c76ca639db6a143,dd97a5aebd7c8ed6fb24da05ad92da74,0.9669,2,2,2,True,1,train,train,False,357,1034,
630ead3f5eee9ca3d292d65a785d480b,84f400518ff3cba2786849ea4dc3bbfb,0.9669,3,7,3,False,0,train,train,False,663,804,
b393b5fdb1c3810f70c422cca50ff720,dc474e15a61e861a6a14f334e10a7934,0.9669,2,10,2,False,0,train,train,False,993,1061,
1355acd8e4798125a040dd6d61578b1a,dd918d3f330e54cd566615c46436495e,0.9668,3,5,3,False,0,train,train,False,78,1033,
13e54c704fc23b77d23ea515c16bc955,ccf9d24a414565e908da2e72beb306de,0.9668,2,19,2,False,0,train,train,False,666,1200,
24f81c84fd8d2d14490060c548f7d9c1,51d0d7b3a0f1769117ed6e3d64445f33,0.9668,3,2,2,True,1,train,train,False,725,1080,
25f8b4140df3fcadc642f18b4279582d,f4df16a55805e69f7013d79eca0c46a7,0.9668,2,4,2,False,5,val,val,False,36,1324,
31e2791b5cab69a7ad81589bf9da9c4e,d6f1c51db42f3d11c7001141d7b417a7,0.9668,2,2,2,True,0,train,train,False,1311,973,
3772be22ed5750f38e3eb653984d9b02,ab9b00885d5960b51efd3aa59cb95269,0.9668,3,4,3,False,5,train,train,False,65,961,
765f379ba8bbc988d29c8e706512d053,b2ade8c8cf0f8da5d999e116da8cf41c,0.9668,6,3,3,False,3,train,train,False,343,623,
ab1f4d1aa956de906fa909f5fee8fbee,bd2272491323c5b546c210316e6209b5,0.9668,12,2,2,False,0,val,val,False,561,715,
0d66a26a030e95c9de2173b476029b23,cc69b5e397b5d44eb220566b0bfbed78,0.9668,15,3,3,False,1,train,train,False,1254,1170,
fc3c4b863c8e9defaf8f430cdee91183,ff20d2d7c321ffb900fdf00de6d2eefd,0.9668,3,2,2,True,4,train,train,False,1418,1461,
60e51083a75aa5283aadde7f110df48e,af3d444497d045a442cfe01a4269f47e,0.9667,2,3,2,True,1,train,train,False,1074,807,
7eb79f3619425b7b26f3acb5de6c3fda,f80e5b2afa3ebf635c446fa08a3d7a45,0.9667,2,5,2,False,2,train,train,False,290,1472,
196f3b66be713d67db88cd412ed8768d,a778ef2839b7492090564d78367aaddb,0.9667,14,3,3,False,1,train,train,False,977,1298,
2be0fecc99253c5c199d478c1f655579,be85e2b33823aeebfbd13873dc207ddc,0.9667,8,3,3,False,2,train,train,False,206,1057,
78d0d8888cb53a305dd5931d7cdb84eb,e561cdb33e597cb88ab37af8d677eeac,0.9667,19,2,2,False,0,train,train,False,1348,942,
846ffdd927cf1a58e0c5a2507e83d85f,ea5816321370d9d813bb7107c2ed0074,0.9667,7,3,3,False,2,train,train,False,1146,1312,
0841bb278823ec53920d723881c7afd9,f18cbfc916ac8e35595c53c801784470,0.9666,3,3,3,True,1,train,train,False,0,1283,
0b1775f64d774ab69e50fc0d7a124036,2a484c7522f0a5e3a41654eb2c452fd8,0.9666,3,4,3,False,3,train,train,False,124,1094,
2268c3174c1c0890af7ae1bae4c8cd74,4ba91dfdc9e3dadbf2a947592ec3ac0c,0.9666,2,2,2,True,5,train,train,False,203,632,
25a213edbcc763a0b37c60d060c028a6,53112d6426aa20a446eac73f72ef0458,0.9666,5,3,3,False,2,train,train,False,1159,833,
3bdd92d91566a9719c76ca639db6a143,704ca230d7cec3203271cf5fee986b9e,0.9666,4,3,3,False,1,train,train,False,357,1034,
79f2a04c4e2d558d425dc137ca300e14,92e65cdbae33b846328b01eefe907fff,0.9666,2,14,2,False,0,train,train,False,272,1200,
7fe78b22d81b42d3bc08fca264448aa0,fd3a19b58724189865a7b6bf3d70232c,0.9665,3,5,3,False,0,train,train,False,637,1433,
84d0f286cb639e7ceb3b185c62776100,a7ca49c094be4bd969166477d5631a90,0.9665,3,7,3,False,5,train,train,False,860,1118,
037504061b9fba71ef6e24c48c6df44d,b9af529d72fbbca473b126588296c1e5,0.9664,3,5,3,False,0,train,train,False,1021,1223,
59bb9950d1b0ae165609203a9bd76383,64d89f6270efae268f99717bfbf288e8,0.9664,2,7,2,False,0,train,train,False,449,666,
687caedb62d68fd4692af68d695efc1c,ecebd05f42f575630c79ca2c759246c4,0.9664,3,13,3,False,0,train,train,False,200,1223,
714fe03e012bb674fd7f3fc8f6763c3e,ca1d0ba4f959e2f47667b94fa5e958c0,0.9664,32,3,3,False,0,train,train,False,117,848,
06ef49a7b77e883f089cfdd80642d6f0,59f2e4a9a209e933826447819f890aec,0.9663,27,3,3,False,0,train,train,False,200,906,
1748c4d7cfd4014f04809b6371935286,1f73af67719cfb51ccbe7673118cacf4,0.9662,65,3,3,False,1,train,train,False,1189,1340,
9852092e24db80fb70f6fb0b4b8b9cbc,c211d5549cb4c71c25ebe6ba79ba85ae,0.9662,52,2,2,False,1,train,train,False,1254,938,
c55d70318adf126c5f91d224c00d2c01,ccf41d11135d582d9e184970c7eff9c8,0.9662,2,3,2,True,1,train,train,False,784,872,
134d69e06d397dc06ed6794b737c63fd,e3f0542a702cef736b649df9a3a98e8c,0.9661,3,7,3,False,5,train,train,False,633,1281,
0dccbb58add854759951038d5ee736ab,2626d578899ee91a14a09bab13ae8b07,0.9661,37,2,2,False,1,train,train,False,1429,977,
9c9a1315dee1ffce88d48728455c1199,a6567125ec06dda3533e654d761ae78e,0.9661,2,4,2,False,5,train,train,False,508,1014,
84110cd444dd25fd974e0cdcd1df8065,a00844370a83e216bd79a161d794c423,0.9661,6,2,2,False,1,train,train,False,636,750,
c6d58607cc6aeb36e4c1d65fed824e84,d5b260922fb628cf83d7960ef02c4e60,0.9661,5,3,3,False,1,train,train,False,1348,1183,
1d311ab3363fde90bede7d9f3919f5d8,a09f18e1b9cc5c4874d683b06dad9802,0.966,2,3,2,True,3,train,train,False,1124,478,
3ea2b7849d7ce4fccad168565e8e669e,dabe405fe14fea8abeae766fdaa96185,0.966,3,5,3,False,2,train,train,False,155,1184,
76d1bcd4b79d27c2171a0d6107b31349,ea5816321370d9d813bb7107c2ed0074,0.966,2,6,2,False,2,train,train,False,259,1312,
40f53e192b5ef10af5d9f176cb1705bc,8e10fdf7cf892cd38ba41c771557b0ce,0.966,7,3,3,False,3,train,train,False,124,545,
8ed11de0354e0571d6972983dfcefd60,e52afd1585ee4930b0005e42118a6e42,0.966,2,13,2,False,1,train,train,False,51,977,
49cf4320931ec7b716d8782ce29c4549,9601f5a50ae3847ee3248320b84606ff,0.966,14,3,3,False,2,train,train,False,880,1157,
a1f79e44db2ca88a3c1b330af1343d61,d60a54e0359baa5b161a897efa7e87ee,0.966,2,3,2,True,3,train,train,False,856,1107,
476f0dfb144aee7d5422dcc3b2b97a9f,d5110b3363bff16460ad266f1ce4ea06,0.966,8,3,3,False,1,train,train,False,1086,1010,
1d363430fe95e7bf857cd20b5759a9cb,ef5dbd7a78bc04a0a5d236739ce11f20,0.966,4,3,3,False,5,train,train,False,961,1293,
0373ed8a095e0a283da690de360ccc21,1a66b4d3dbb1089891835d2698c6deec,0.9659,3,6,3,False,5,train,train,False,961,65,
49db41e3293630f0b1a566d7c9a8f07e,61aa2232965122bd1e0d87d933bdf8bd,0.9659,2,50,2,False,0,train,train,False,525,911,
30a54c050c9eb531d2709b05ede484ce,4ce70385b1b2a8d59d8d52f303e76285,0.9659,48,2,2,False,0,train,train,False,1183,848,
5c083ab21fc57c0954468ab46aa7fb16,b2545fbd121c537ccb04c90cef91631c,0.9659,2,3,2,True,2,test,test,False,421,1027,
378e5f9c174b753e2269e584ba82a086,5e165e0f062426606dc1b5c217689129,0.9659,23,3,3,False,1,test,test,False,450,159,
8fced11c69f98368c493a9fdb733544c,9c5e3c81373fb5b89448fb66e733802e,0.9659,3,14,3,False,5,train,train,False,999,1132,
6ea2b59534558f0d4b86d1a3891d611d,ac4184c39f8c07a414170dddbd84bcf6,0.9659,25,3,3,False,0,train,train,False,470,901,
9d80974f9e453383a53d81a9d5763691,c23936489d103366825cbd33c09d921c,0.9659,5,2,2,False,1,train,train,False,1458,771,
4466722a9c574e8572224b7e853d4f53,dd52af5bb1333bb7ce33ed9ca36454b4,0.9659,6,2,2,False,2,train,train,False,1148,1029,
13e54c704fc23b77d23ea515c16bc955,fd3a19b58724189865a7b6bf3d70232c,0.9658,3,7,3,False,0,train,train,False,666,1433,
343071a8c11157ff068bfcdbc0f76ca9,6ac0b26f19900930a2ec02c9f5187b53,0.9658,3,5,3,False,0,train,train,False,959,211,
7c846f20f6dadd1b95311d19e120f438,ccf9d24a414565e908da2e72beb306de,0.9658,2,27,2,False,0,train,train,False,979,1200,
3ff30b9406f4c44c9b8dba47615f1fca,a3da6a9b33b3bbbbc3a2121a06a75ee3,0.9658,24,3,3,False,0,train,train,False,1298,547,
239660e9bd9561c6167ab5b46105b035,a8133622df02940b40d4dc7c6c0b2712,0.9658,53,2,2,False,5,train,train,False,767,477,
b5dfac1df6b023764367fc8f23de24f6,cf19c18868fc35dfd2628358ca4b73f1,0.9658,5,3,3,False,1,train,train,False,645,893,
30a54c050c9eb531d2709b05ede484ce,fd3b376d8b119c3a43e93e57710616fd,0.9658,51,3,3,False,0,train,train,False,1183,1434,
2626d578899ee91a14a09bab13ae8b07,2ad0f2857a4552a25127205fd04a5e9f,0.9657,3,18,3,False,1,train,train,False,977,911,
338e30b609bbf80246203caf63a2f0a0,53a0d392e204cdbaa181fe636dd62600,0.9657,3,2,2,True,3,train,train,False,416,608,
85b31dab1e9985ed09bc99e6797348e0,98744dbf48a8428f1cada3cd7782ac92,0.9657,2,6,2,False,3,train,train,False,490,1103,
89f8bfd1bbefd9ed29720eee5713b2c9,b376949adfafff2fd24c30c4cd27dd58,0.9657,3,2,2,True,5,train,train,False,1014,1212,
8fc10ce3188de7e919b9f08fe5e6993c,9fb84dd896f468b8bf464912b810d202,0.9657,3,7,3,False,3,train,train,False,569,1341,
0bc4086b7c5ed0463dde3926f10fc298,a295b26b9db32ad2795fcdeef1d853db,0.9657,7,3,3,False,1,train,train,False,1079,1472,
d5bf3e7b1d30bf762b03b60d88177b20,da396e7a0a8a7c46f3e10c1ecf71459b,0.9657,3,6,3,False,3,train,train,False,1276,997,
0b1775f64d774ab69e50fc0d7a124036,148fe91d0372058647fd126db36714d5,0.9656,5,3,3,False,3,train,train,False,124,545,
287288c13cab7312a9ced8268cad03ef,9852092e24db80fb70f6fb0b4b8b9cbc,0.9656,3,56,3,False,1,train,train,False,98,1254,
29717c0234da6f914f61eb927d138896,c8f5e704b9d4cc83d2ac4b7eec6d60ed,0.9656,2,10,2,False,4,train,train,False,1341,1189,
2b340c9844077ddcdf641adac5f116e3,f0197942d5cd986426ed3550e562d495,0.9656,2,21,2,False,0,train,train,False,285,911,
54c0ade41f99b4f8d141628ee9c6be50,b9af529d72fbbca473b126588296c1e5,0.9656,2,6,2,False,0,train,train,False,815,1223,
095d32f7716c9ff9892a7696d2325ea1,81adb00db7e7b3034900a1f95a4dc257,0.9656,5,3,3,False,1,train,train,False,53,1002,
aecf833bf307570b6dd2b3f8d104e9c6,cd9b8f5118bb6e5bf92edb4a5aed4455,0.9656,3,2,2,True,4,train,train,False,956,528,
28c2858a4d611799f6748464e1eb825d,b5fb7cc092dd1e0eefe0ff7d11b9e139,0.9656,6,2,2,False,5,train,train,False,548,496,
7453f914420e9b89a68dae903210b8b8,8546b73cb1496ba85aed909ee151290b,0.9655,3,13,3,False,2,train,train,False,1054,1472,
751b5369155b1086d5a5f3feeb21bdc5,764ec457d473f52c479f2abbb21ce157,0.9655,13,2,2,False,5,train,train,False,1214,1166,
00a7fb880dc12c5de82df39b30533da9,3f3aba7575fc6aed6c5512cfa3c11e86,0.9654,11,3,3,False,3,train,train,False,271,1256,
64fb4585a1a2f2ec2cdfe6e0e831dddf,da05399168ba25410d90c05f8f603012,0.9654,3,5,3,False,0,train,train,False,1200,993,
6de1c3a8bc0ecbbe70b3b679ef52e776,b600f26e7bc2daf1917e4078496d37ac,0.9654,3,3,3,True,2,train,train,False,228,1465,
aa47209a146185e3bea1fa18b904304a,b82ed1b48b3493902aa7f60e8fd6e795,0.9654,2,2,2,True,0,train,train,False,1102,668,
115bd4dfe4bfd01f17f11c13eb61a77c,9c5565193a8ab6ddc3b303bc0a9cca09,0.9653,2,13,2,False,2,train,train,False,971,98,
2268c3174c1c0890af7ae1bae4c8cd74,b48211c0c0fba52fcc8d919d03ed005b,0.9653,3,3,3,True,5,train,train,False,203,632,
3edccb2b905b03511825b5413f1ddce0,dd918d3f330e54cd566615c46436495e,0.9653,2,7,2,False,0,train,train,False,78,1033,
5d884cc90873f1f8d9e25cd126887986,e89fd05c02c2297653d93f9bdaa71961,0.9653,2,70,2,False,1,train,train,False,1209,1170,
689100903a58c5d137f281c058b85856,9c181659ec10a2d3c0d61ce45ef6d16b,0.9653,2,4,2,False,5,train,train,False,202,797,
9d2efe13ec9a77cb295d3098f869ad20,b896a5ef96069f889c0e72c59e48b917,0.9653,2,2,2,True,4,train,train,False,1148,670,
0bc4086b7c5ed0463dde3926f10fc298,bbc3af10b2b28e237b786efa802e226f,0.9653,10,3,3,False,1,train,train,False,1079,872,
a5a7c62ef1e0d28a54c2da8355447c22,beaeb46f623d7739758358065ecb0bab,0.9653,12,3,3,False,2,train,train,False,1074,736,
049813f2cb407d0db60d6e671af6415b,88fcb6de1ead418b238f198a635179c0,0.9652,3,4,3,False,4,train,train,False,82,1298,
51be6e37c81a33e80ec75248f001fab8,e7043a7f067f15e7a833df1f0e9c7a7a,0.9652,2,2,2,True,3,train,train,False,580,1148,
4059e344d07af05771b57fc3c89a7549,5338e73d016150c190a2c4671919b4ba,0.9652,5,3,3,False,2,train,train,False,1229,633,
5d884cc90873f1f8d9e25cd126887986,c704708bcb669c0198feba47bf9f2c81,0.9652,3,10,3,False,1,train,train,False,1209,816,
07aa4a923f58d02bd7c43c50491673d9,6ee0840e4cec3865e228b5f96fe0b188,0.9652,4,3,3,False,2,train,train,False,1312,259,
ab807d486725cdf5c662257d7a77d4de,b2fae9c1a4c6991d1d01c1fb6df00476,0.9652,3,6,3,False,2,train,train,False,485,833,
a6567125ec06dda3533e654d761ae78e,b376949adfafff2fd24c30c4cd27dd58,0.9652,5,3,3,False,5,train,train,False,1014,1212,
25a213edbcc763a0b37c60d060c028a6,c89f71d6c8fdc1bce0a230bdb46935fd,0.9652,7,2,2,False,2,train,train,False,1159,831,
5252182ded15f6179aba4b367c0215dc,d691b50f9a08b2e6b9731add26f4e8a2,0.9652,11,2,2,False,0,test,test,False,429,963,
1dd96a0c9793cac8d8900c57c3e8a7bf,db197fde0bcf98431c68e0d443a88fe4,0.9652,10,3,3,False,2,train,train,False,20,1005,
184ade4deb68e6299183b68f1289ca5b,2daec36424a8f2afeaa4aad3d33a1589,0.9651,8,2,2,False,5,train,train,False,341,417,
0bc4086b7c5ed0463dde3926f10fc298,0cee71ab57422e04f76e09ef2186fcd5,0.965,12,2,2,False,1,train,train,False,1079,872,
52385ac03a42f5ba4629f4c486abe591,6392947d42a28861f68363b1f2e536e5,0.965,3,6,3,False,0,train,train,False,119,1298,
ac8dd5aad49e4404fb74adb43e041a9a,c8b125a6ec7dae848e5a0617cbb395f7,0.965,4,2,2,False,1,train,train,False,1159,833,
2ca8a7fcf79d56c8e9fd54cdfabc402c,a54c950714ffed6411b859ac44766467,0.9649,3,5,3,False,5,train,train,False,108,548,
24f81c84fd8d2d14490060c548f7d9c1,630cd3bb436af3e09290f7f4458b8f60,0.9649,4,3,3,False,1,train,train,False,725,1080,
673035951194fa335f11d0bb408449de,8d69850040ca70588cb37e7f0bc70390,0.9649,3,14,3,False,0,train,train,False,1217,554,
07aa4a923f58d02bd7c43c50491673d9,76d1bcd4b79d27c2171a0d6107b31349,0.9649,5,3,3,False,2,train,train,False,1312,259,
208025030fedd3a2e858890eff150f36,e4bbe0282fbed7b4c2e82a36fec5246b,0.9649,5,3,3,False,2,train,train,False,206,1121,
6c1ff5288e07d67d22055a334df30094,fab7172275db33a4e186e6deeb435a7b,0.9649,13,3,3,False,5,train,train,False,1061,1398,
2a8a6a2ae403793e716160d1bf5b5441,337917b03be19ec176ed5b3e77f6e55b,0.9648,6,2,2,False,2,train,train,False,1157,880,
5a46e8adec9c72070618f776583dd581,e696a20c83939434527ea9a8b4d26d24,0.9648,2,29,2,False,0,train,train,False,1298,1192,
30353f220e31776ecc7610f803d9b6d4,7bb1820c1aa24e37399fdf647a1ed64a,0.9648,5,2,2,False,1,train,train,False,70,1253,
516598fef0cb4c22e42999b3df120e2c,85b31dab1e9985ed09bc99e6797348e0,0.9648,11,3,3,False,3,train,train,False,303,490,
65a653ff2eae408f815ffce6898173ca,97b7f54f14c7755f68592de20ea662b1,0.9648,4,3,3,False,3,train,train,False,817,483,
375771fed439d26b5374aae3f6b1d653,bf1d001ccf13938721098d0f5f3ab546,0.9648,11,3,3,False,5,train,train,False,197,741,
a5694e9a3cdc76a58c9ad784e909abcf,c4e0ad6ea862813515ef53b70ad8021e,0.9648,5,2,2,False,4,train,train,False,664,794,
4be06d7d1bc7ea4676a57de44d76f76c,c93a48dcf16ce84fd7276472ce356229,0.9648,4,3,3,False,2,train,train,False,451,240,
7e7c7d39cc9b962c510facf7b92e676d,f61ec97dd1808dd49436c25aac6e0c4c,0.9648,5,2,2,False,1,val,val,False,289,1338,
2ec367872ec7245522d6090ae792d6e0,b8f511d4afc6bed859861487f76a14d0,0.9647,3,2,2,True,1,train,train,False,439,1074,
2fc6bf2ccab59b08bb4b3cb2ee0602d9,eea0cd8ab449057ce50b7d411b63d6e3,0.9647,2,4,2,False,3,val,val,False,338,1240,
54126c6e72a07999bc079390f3af679b,78ad8ce5fe537a97afaf19db3e99628b,0.9647,7,2,2,False,1,train,train,False,211,952,
a4effa6d0c2e32e36e45f32f9e7e4977,da998451f0bdaf4e16b7b41c0881fcba,0.9647,3,3,3,True,5,train,train,False,508,1303,
0cb2ce337d1a2073f68553d15eacb3a8,cc759aa48c28b7711bfbfc7ebbbd762d,0.9647,4,3,3,False,4,train,train,False,203,1257,
36dd11dbc0aba4413623bdc44775e6fe,f02badb2b1c69c914644ea89c3c5846f,0.9646,3,3,3,True,5,train,train,False,210,567,
2de26a8634efd177cb8b6085adcbd33b,6523c91279b338c2527c4fb6c80ab542,0.9646,8,3,3,False,0,train,train,False,252,753,
dd6ded8699cc4d3bf62c7e961b8a70ec,e52c5685f6ebafcd377918e583486cb8,0.9646,3,12,3,False,0,val,val,False,1031,1129,
204a1ddef1580e571872b2d4e424b4fe,50385e37db3576fbc30b26f7258921cd,0.9645,3,3,3,True,2,train,train,False,390,113,
0c841425404c56ae1115867cd37a2bdb,48b90b806560b21a02cbfcea8a2b3977,0.9645,13,2,2,False,0,train,train,False,10,973,
250e91349b32a3a0a04153a94c9c5844,6259bdf29094e9a832bb47b970ff8cce,0.9645,4,3,3,False,5,train,train,False,1293,176,
a9ff261ddbae34cbbb6b5d5c0f2d1ce6,c552cbc6d2aa2c35dcf0e005ebd37102,0.9645,2,4,2,False,2,train,train,False,620,69,
08e90c44bcfe29aa64beff429f94e291,e89fd05c02c2297653d93f9bdaa71961,0.9644,2,82,2,False,1,train,train,False,816,1170,
63405137826f43487be86096f7191a76,812a1113758fbc57bd0dfd6fd6d9a1a4,0.9644,3,2,2,True,0,train,train,False,479,1183,
26bc992079d504e172e50fb565915bf7,c6d41e8b7c2c101b9a927d4f403ec451,0.9644,8,2,2,False,0,train,train,False,1269,812,
1a4ca4766f17d9244e867783c042fb53,b460d9967f78062cb285d1bf3bb62d6d,0.9643,2,2,2,True,2,train,train,False,1472,1299,
337917b03be19ec176ed5b3e77f6e55b,a48e97856c956d50cc4f522574cd37fb,0.9643,3,6,3,False,2,train,train,False,880,505,
3916b0e11e209f1afa4cbcadb3f1b9dc,9269a7b94ac73d384512a87c1b38fd5a,0.9643,2,2,2,True,5,train,train,False,312,731,
4ce70385b1b2a8d59d8d52f303e76285,767cafac7ddffdb276f3f31b61c1b7ea,0.9643,3,31,3,False,0,train,train,False,848,737,
2ee5b3ee58d54264c2a037ea1c0ada4b,a3fcf7e4e09f8910e49ecc061b5d8c17,0.9643,8,2,2,False,0,train,train,False,1298,502,
122bad4033a205ea7a3963d2fd585e89,6a8bc78952e550d8374655274bf3e0fc,0.9642,3,3,3,True,0,train,train,False,465,260,
7e33e3ef6468638fc307b42f5b78e98e,fd3b376d8b119c3a43e93e57710616fd,0.9642,2,7,2,False,0,train,train,False,1298,1434,
298d780b37c48a65e22016e482978113,fae6996aeed84a9a75cbe726be46bab3,0.9642,6,2,2,False,2,train,train,False,20,1159,
3916b0e11e209f1afa4cbcadb3f1b9dc,a14885c7da6514c0523a6977e2b205a4,0.9641,3,3,3,True,5,train,train,False,312,1309,
59bb9950d1b0ae165609203a9bd76383,dacdcb2643b7fb7038e1f41cb31b4932,0.9641,3,2,2,True,0,train,train,False,449,1062,
13e0eb0bb20ae07ee32ce2d6a70ed9ff,5a112beb1fb4921df86062b489f41928,0.9641,6,2,2,False,2,train,train,False,738,1253,
91c2e90cf320a9e3cbaeee14fd3b44e3,fa741c964934cb194701d6630356adb0,0.9641,2,4,2,False,3,train,train,False,991,1395,
a394fed15005cc8a75f1d75aa4192cd8,ada7c1420efe8ad02c918ac619c30d37,0.9641,8,3,3,False,0,train,train,False,126,579,
06ef49a7b77e883f089cfdd80642d6f0,d067d3241f1340c9c54c1b78a5a780cf,0.9641,30,2,2,False,0,train,train,False,200,906,
5daca040bbf1338462417b7a5dd820a3,d38a9db63e100d405ddb1a932b53d92f,0.9641,11,3,3,False,1,train,train,False,1348,938,
2ca8a7fcf79d56c8e9fd54cdfabc402c,db63c8584fb19a4425c8c80d86217af7,0.9641,7,2,2,False,5,train,train,False,108,1008,
060121a06476ef401d8a21d6567dee6d,7584a04126c380a776b9a27c23ca2a1d,0.964,2,10,2,False,1,train,train,False,1159,872,
115bd4dfe4bfd01f17f11c13eb61a77c,97845cbd34d7c2f9ea7d76fa931f5412,0.964,3,16,3,False,2,train,train,False,971,1204,
1f60da87c3550bcd5f66be5f76416113,2ad0f2857a4552a25127205fd04a5e9f,0.964,2,36,2,False,1,train,train,False,1354,911,
553fa72290f35f2cb58beef577855ad8,c8a09a4ef05f4b37037251a76d8f5d68,0.964,2,2,2,True,3,train,train,False,129,1124,
7dc96e4c875886e486b787b3787249ac,ec009ae101199666b6840588867fc1d6,0.964,2,3,2,True,5,train,train,False,455,1212,
81750e90bca04910ea17513321e4a204,b267fa5f2c3b44774f06581ac05996b7,0.964,3,7,3,False,1,train,train,False,893,645,
24c0f0bf150365059c0e8a4e1fef058b,8495f8040d55ab4ac000fd91a137b0e1,0.964,5,2,2,False,3,train,train,False,856,321,
9dc28ee23b2f728632e3ac9c1421e23b,ef9853b01c42ddaeaad2b6261652f13e,0.964,3,32,3,False,0,train,train,False,1061,1255,
b02d2e1a8b84a4e0786a8fbd2775d767,be24de51dde9ba0c9808dd4bbd28dda3,0.964,2,2,2,True,5,train,train,False,632,731,
30dfff7ddc76129a2a53329c4e52511a,aba474656aab9e8efc7c8c512fc1fb48,0.9639,6,2,2,False,0,train,train,False,942,1018,
1d311ab3363fde90bede7d9f3919f5d8,1d33889037497d32695ac48a786af6d5,0.9638,3,3,3,True,3,train,train,False,1124,478,
4695453e7447f0c2266995c8dc4c0f78,c8a09a4ef05f4b37037251a76d8f5d68,0.9638,2,3,2,True,3,train,train,False,129,1124,
2a484c7522f0a5e3a41654eb2c452fd8,6966c2b9fa1ae59141ab221b32d878cf,0.9638,5,3,3,False,3,train,train,False,1094,736,
